,Class,return,ret_1,ret_2,ret_3,ret_4,ret_5,return_sign,EMA_12,EMA_26,10 Day ROI,20 Day ROI,30 Day ROI,Momentum,MACD_12_26,Williams,ATR_14,CCI,10_day_RSI,14_day_RSI,30_day_RSI,SRSI_10,SRSI_14,SRSI_30
375,1,0.01979615860677275,0.0024302402657239153,-0.00915809721037164,0.003854389721627438,-0.0009032994199866806,-0.010639562518798384,1.0,5296.942776950707,5291.619393873547,-0.013526364626305956,0.0010118429265509451,0.04171052107896803,83.60009765625,5.323383077160543,-45.727799337077734,62.96763576596873,1.1968320378412776,40.867717781700854,47.78072173189044,60.75414818324426,0.38694271836609695,0.48638073887374306,0.6242208666914651
376,1,0.0039965738690701524,0.01979615860677275,0.0024302402657239153,-0.00915809721037164,0.003854389721627438,-0.0009032994199866806,1.0,5307.174687467906,5296.940193980136,-0.004316186005716843,0.004767739848726115,0.04968101080409206,109.7001953125,10.234493487769214,-36.56072908870202,59.0186306846729,35.993777038605224,47.047619047619044,49.70788217580728,62.72751175474339,0.45254104148916613,0.5082230594340351,0.6590910335677714
377,1,0.00495013540178002,0.0039965738690701524,0.01979615860677275,0.0024302402657239153,-0.00915809721037164,0.003854389721627438,1.0,5319.917043242074,5303.83351294457,0.007429559366384749,0.012596361458828873,0.06880824905810033,116.0,16.083530297503785,-25.161065791156425,59.31614659338318,44.164561040453606,55.17780909881902,46.62749930943629,68.12579832927281,0.5388412607130307,0.47331018529940505,0.754481034892749
378,1,0.007606679035250474,0.00495013540178002,0.0039965738690701524,0.01979615860677275,0.0024302402657239153,-0.00915809721037164,1.0,5337.00672889714,5313.253252726455,0.02708124373119358,0.0207879294200288,0.06493326195919706,205.2998046875,23.753476170685644,-7.556936468901147,57.48063433926542,90.54570817863738,69.75723328402009,51.84281786389592,67.5891119948669,0.693598713542176,0.5324202921149129,0.7449975609342476
379,1,0.0008009754476616671,0.007606679035250474,0.00495013540178002,0.0039965738690701524,0.01979615860677275,0.0024302402657239153,1.0,5352.136477937003,5322.297463461995,0.022633897590696818,0.01635224983814196,0.045299877267660736,196.9501953125,29.839014475008298,-5.22118561218986,53.229896114863365,95.8806652670487,67.71729985114231,52.02306371662884,63.92553526221137,0.6719452587827194,0.5344631877687144,0.6802606143943852
380,0,0.026180430355141393,0.0008009754476616671,0.007606679035250474,0.00495013540178002,0.0039965738690701524,0.01979615860677275,1.0,5386.830850922657,5341.212458934718,0.060692194037035276,0.03667043986105037,0.06667621004852745,235.5498046875,45.6183919879395,-2.4262049084842143,66.30588392454825,176.81216904463915,87.52501690758298,65.70439995470174,68.18064462248495,0.8821999162421488,0.6895266298128908,0.7554501920336205
381,0,0.005799951273861126,0.026180430355141393,0.0008009754476616671,0.007606679035250474,0.00495013540178002,0.0039965738690701524,1.0,5421.164566165325,5361.122647161776,0.06780870806566738,0.04606602628967811,0.07050853926152084,246.5498046875,60.04191900354908,-9.667856887170675,67.40513846377516,170.5330007208303,89.33425055745087,71.50783870414755,68.85782865436218,0.9014045424104813,0.7553024555452735,0.7674163195828334
382,1,-0.0017736533533868615,0.005799951273861126,0.026180430355141393,0.0008009754476616671,0.007606679035250474,0.00495013540178002,-1.0,5448.685372091813,5378.820955126645,0.06182210934537353,0.04355887827881285,0.07121606899478743,210.0498046875,69.86441696516886,-11.947397623138603,62.96440125193847,135.6287410390463,86.83763965478815,78.3168786819275,69.05517596429232,0.8749035545049547,0.832475705116668,0.7709035298107116
383,1,-0.008178463814583092,-0.0017736533533868615,0.005799951273861126,0.026180430355141393,0.0008009754476616671,0.007606679035250474,-1.0,5464.926084077688,5391.815699191337,0.06287192001221427,0.024580335731414868,0.06490975171306136,123.25,73.1103848863504,-22.439907288087056,63.25580139751334,97.60038482910349,87.33097949228936,70.98617663136142,66.7491219000778,0.8801402508011177,0.7493899689882214,0.7301545815650233
384,0,0.024647774648917542,-0.008178463814583092,-0.0017736533533868615,0.005799951273861126,0.026180430355141393,0.0008009754476616671,1.0,5499.729748426313,5413.988603128553,0.08642906392034558,0.05141465210869281,0.07734902892797649,255.7998046875,85.74114529775943,-5.720822690805437,76.92169454451155,133.93848208459755,90.11962782454586,83.26799132844889,68.9044234488922,0.9097411532273137,0.8885913180625419,0.7682396692606603
385,0,-0.0037865466658373315,0.024647774648917542,-0.008178463814583092,-0.0017736533533868615,0.005799951273861126,0.026180430355141393,-1.0,5525.863648307842,5432.922787908383,0.061305477998003954,0.04694987312270702,0.062379352438826,91.9501953125,92.94086039945887,-9.994035665943072,72.94548162607668,123.7722425443688,83.96600968258149,81.17086603856039,65.8811268726354,0.8444218198135648,0.8648226261607189,0.7148167432204517
386,1,0.0007583964677293498,-0.0037865466658373315,0.024647774648917542,-0.008178463814583092,-0.0017736533533868615,0.005799951273861126,1.0,5548.638456621059,5450.772944533224,0.057882462915862264,0.053316445433731555,0.06292617128957474,63.89990234375,97.86551208783476,-9.141407001895805,69.91941740926646,107.0703109645499,83.3781489488367,80.70960237759017,65.97850743106987,0.8381818045278472,0.8595946915704632,0.7165374987731339
387,0,-0.0018417150832945595,0.0007583964677293498,-0.0037865466658373315,0.024647774648917542,-0.008178463814583092,-0.0017736533533868615,-1.0,5566.301801035127,5466.526814961318,0.05073287482606679,0.058539357097799165,0.06396828591405032,63.400390625,99.77498607380858,-11.257050601032452,65.29682842136427,88.96954209110805,80.45446833317382,85.69104745950025,66.26852927590599,0.8071475634482024,0.9160540905146568,0.7216623071324606
388,1,-0.0024631973146062025,-0.0018417150832945595,0.0007583964677293498,-0.0037865466658373315,0.024647774648917542,-0.008178463814583092,-1.0,5579.101523952801,5480.080384223444,0.040232001473025227,0.06840277784190354,0.06185627090010177,95.25,99.02113972935695,-17.16164399192695,63.790584631849036,80.99152774577337,75.89479775475957,83.44999384185078,65.55442063679251,0.7587476406877649,0.8906541236027093,0.7090437061947824
389,1,0.00952293206257182,-0.0024631973146062025,-0.0018417150832945595,0.0007583964677293498,-0.0037865466658373315,0.024647774648917542,1.0,5598.208951758139,5496.615156109669,0.04929759853864634,0.07304729292613417,0.06645597502451267,12.14990234375,101.5937956484695,-7.902273437632505,66.70516032676917,89.08837655824291,78.42369859622116,81.98727145833388,66.38997963916145,0.7855913793505948,0.8740757160848819,0.7238083862914514
390,1,0.0027177249190477593,0.00952293206257182,-0.0024631973146062025,-0.0018417150832945595,0.0007583964677293498,-0.0037865466658373315,1.0,5616.761390670348,5513.073278226546,0.025306339554305526,0.08753443086193781,0.06290477401808538,49.19970703125,103.68811244380231,-4.0565948590216685,61.67116499153328,82.23982064287893,70.4832654750247,81.79867833941265,65.85618044355992,0.7013053891368052,0.8719382130181571,0.7143759292937159
391,1,0.002177064373243942,0.0027177249190477593,0.00952293206257182,-0.0024631973146062025,-0.0018417150832945595,0.0007583964677293498,1.0,5634.37502287491,5529.234516876431,0.02161319073083779,0.09088746133714014,0.0686748508329265,57.35009765625,105.14050599847906,-3.435444234140286,57.108369034328845,81.2473241803599,68.67399027195803,81.32749170284066,67.33503770015278,0.6821003218902025,0.8665978120192587,0.7405079609519541
392,0,0.009832078107960829,0.002177064373243942,0.0027177249190477593,0.00952293206257182,-0.0024631973146062025,-0.0018417150832945595,1.0,5657.948111302809,5548.372708045306,0.03349082588725581,0.09738340873269814,0.07850852697434856,124.14990234375,109.57540325750233,-5.098574811319918,59.627253163085,92.78246961531825,75.27296031498508,81.83932219527954,68.88731960879686,0.752146969973281,0.8723988680359857,0.767937437190015
393,0,-0.007023619748747212,0.009832078107960829,0.002177064373243942,0.0027177249190477593,0.00952293206257182,-0.0024631973146062025,-1.0,5671.640739611991,5563.08215154658,0.034694188290498265,0.09974739853380145,0.0601273188180225,97.4501953125,108.55858806541164,-7.37743725915748,175.296939720507,-34.93990502078042,76.33240009501415,76.12782616741768,64.7991139322449,0.7633926954354424,0.8076651155800451,0.6956971180592975
394,0,-0.012345712578189838,-0.007023619748747212,0.009832078107960829,0.002177064373243942,0.0027177249190477593,0.00952293206257182,-1.0,5672.3113950563,5571.446436617203,-0.0026620107717617685,0.08353697804943457,0.04861577497919132,-27.2998046875,100.86495843909688,-15.029942548015777,163.34400140360606,55.901147753253866,47.47459290864191,59.367573344544724,61.303211068246156,0.45707327721515567,0.6177054181483725,0.6339230395207008
395,0,0.00503877689504062,-0.012345712578189838,-0.007023619748747212,0.009832078107960829,0.002177064373243942,0.0027177249190477593,1.0,5677.278887763985,5581.309670768243,0.006173274904250939,0.06785720847107307,0.05341298250046413,-14.19970703125,95.96921699574159,-11.945209692632675,148.58478819562526,53.964711523830495,55.70032573289903,59.07522552104754,62.15183558393157,0.5443876624312249,0.6143919655004182,0.6489185927500506
396,1,-0.009194368477125958,0.00503877689504062,-0.012345712578189838,-0.007023619748747212,0.009832078107960829,0.002177064373243942,-1.0,5673.412890007025,5586.557095329393,-0.0038333422115916435,0.05382723741586436,0.04927872304128676,-79.10009765625,86.85579467763273,-17.602352640057973,136.44685549870857,25.866492279541507,46.937916925598195,54.62126350310147,60.93330743002588,0.4513765770522831,0.5639110278771773,0.6273866861699114
397,0,0.009890024735644376,-0.009194368477125958,0.00503877689504062,-0.012345712578189838,-0.007023619748747212,0.009832078107960829,1.0,5678.7416461117145,5595.556555281845,0.007874989244526951,0.05900738491419295,0.06687534314985281,-79.55029296875,83.1850908298693,-11.573133179166032,129.47392841138077,37.58117299926005,55.56659312799386,63.401869731487764,64.50462034471866,0.5429681195856071,0.6634298907510492,0.690493292119995
398,1,-0.005606117867738569,0.009890024735644376,-0.009194368477125958,0.00503877689504062,-0.012345712578189838,-0.007023619748747212,-1.0,5678.327516661835,5601.519018200783,0.004699496360297372,0.04512056797781256,0.07342373280770317,-70.900390625,76.8084984610523,-15.024570742725812,120.96405826902999,31.275791510945194,53.17088020004759,48.38983783310962,66.13742267539088,0.5175381419864125,0.4932844241290423,0.7193455981870968
399,0,0.001973237673716488,-0.005606117867738569,0.009890024735644376,-0.009194368477125958,0.00503877689504062,-0.012345712578189838,1.0,5679.700206406169,5607.86946129702,-0.0028141260738754753,0.04634474280734382,0.07002760256060923,11.25,71.83074510914867,-13.816546529576792,110.52223591649266,17.085993658084938,47.86600567160768,51.92453288269437,65.6795171900262,0.4612280395316871,0.5333464452231402,0.7112542150690269
400,0,-0.006901402259440026,0.001973237673716488,-0.005606117867738569,0.009890024735644376,-0.009194368477125958,0.00503877689504062,-1.0,5674.823251574451,5610.842093793537,-0.012380185896605066,0.012612856469655548,0.07407055243890844,-56.60009765625,63.981157780914145,-18.049950416130585,106.23925810679364,0.354229631790197,41.14561451504167,47.37589901542413,66.65099735319411,0.3898925324366018,0.4817925025537956,0.7284206794225527
401,1,0.0021689093484418276,-0.006901402259440026,0.001973237673716488,-0.005606117867738569,0.009890024735644376,-0.009194368477125958,1.0,5672.581212870689,5614.501938697719,-0.012388222464558342,0.008957219251336898,0.07737330478229835,8.10009765625,58.079274172970145,-16.728696973830356,98.80071640088782,-8.974536671686312,41.116129142625326,49.67694424946962,67.26701787862447,0.3895795515484057,0.5078724108377177,0.7393060220077854
402,0,0.010326433516629097,0.0021689093484418276,-0.006901402259440026,0.001973237673716488,-0.005606117867738569,0.009890024735644376,1.0,5679.676440938661,5622.220328076592,-0.011904744830530316,0.021187381320374,0.08431933927047781,10.650390625,57.45611286206895,-10.424409483237598,95.22064692243612,27.775489966086205,41.4239749697028,56.40979021485068,68.29590499386484,0.3928472688092115,0.5841820820553508,0.7574868914245941
403,1,-0.00602413033310234,0.010326433516629097,0.0021689093484418276,-0.006901402259440026,0.001973237673716488,-0.005606117867738569,-1.0,5680.380065409636,5626.815118589437,-0.010910168555774404,0.023405500292568753,0.08774896904702327,8.2001953125,53.56494682019911,-14.14011880116052,90.35125337444464,8.042354111504153,42.073319785774075,48.16987589643902,69.08317991359726,0.39973992440839523,0.49079138876865624,0.7713983714098789
404,0,0.005787905588907849,-0.00602413033310234,0.010326433516629097,0.0021689093484418276,-0.006901402259440026,0.001973237673716488,1.0,5686.0369633995,5633.5065840527195,0.007249806614473221,0.004568496779410534,0.09139241159992367,29.89990234375,52.53037934678014,-10.591620089077171,86.77108625785202,22.75650438616382,55.75602512912211,49.8466208935116,69.59439474967425,0.544978899545538,0.509795515715912,0.7804317532464079
405,1,-0.004503992450756611,0.005787905588907849,-0.00602413033310234,0.010326433516629097,0.0021689093484418276,-0.006901402259440026,-1.0,5686.862030929385,5637.794978000203,-0.0023139562960641773,0.0038450339198547352,0.06538623356023392,43.39990234375,49.067052929181955,-13.368948753504181,80.44822267347175,20.341008005977006,48.138723420662004,46.384828621217856,65.27060177654593,0.4641228797975863,0.47055977031481727,0.7040285071902103
406,1,0.0024422642200956357,-0.004503992450756611,0.005787905588907849,-0.00602413033310234,0.010326433516629097,0.0021689093484418276,1.0,5689.698611507556,5642.795335532595,0.009403484207259009,0.005534095222719644,0.06373688520008383,45.0498046875,46.90327597496071,-11.869741094784452,74.12843360867551,25.270591009791836,58.408456427060685,41.91073497411739,65.04288710121011,0.5731338874421068,0.41985066201757815,0.7000046928035326
407,0,-0.006958391038211942,0.0024422642200956357,-0.004503992450756611,0.005787905588907849,-0.00602413033310234,0.010326433516629097,-1.0,5685.991147838125,5644.484577171384,-0.007436814408379887,0.0003796100026675297,0.051131743535482374,-53.10009765625,41.50657066674012,-73.12408408607314,72.27127006501877,-17.267307270572633,42.92151188826448,41.98916598469236,61.98886902175091,0.4087433011963793,0.4207395943741205,0.6460389048402446
408,1,-0.01194934237248868,-0.006958391038211942,0.0024422642200956357,-0.004503992450756611,0.005787905588907849,-0.00602413033310234,-1.0,5672.438648531297,5641.033860517486,-0.013768360925799278,-0.009133568927559961,0.030730970786917694,-86.35009765625,31.404788013811412,-94.23423423423424,75.9684340563496,-68.09502517808093,38.3549643702698,42.25966084568876,57.0954803369352,0.3602703812009888,0.42380536685945996,0.5595706622444185
409,1,0.0038943699153359823,-0.01194934237248868,-0.006958391038211942,0.0024422642200956357,-0.004503992450756611,0.005787905588907849,1.0,5664.32504034379,5639.453589020821,-0.011877410820255835,-0.014658112362651899,0.03391687643740606,-97.44970703125,24.871451322968824,-74.18081000571009,71.35265586966966,-79.92425797537516,40.24270858606662,41.470787047074886,57.722762029478915,0.380308380145159,0.41486431867360224,0.570654994403664
410,1,0.0045108472861496995,0.0038943699153359823,-0.01194934237248868,-0.006958391038211942,0.0024422642200956357,-0.004503992450756611,1.0,5661.359619473592,5639.868123514649,-0.0005223433626947592,-0.012896062551367807,0.012083924865099242,-46.35009765625,21.491495958943233,-56.32270891666724,68.21227571204705,-47.70794892371205,49.55602779345373,49.24563363972819,53.13021996238339,0.4791672609631675,0.5029839623285318,0.4895028384710297
411,1,0.009326824819380741,0.0045108472861496995,0.0038943699153359823,-0.01194934237248868,-0.006958391038211942,0.0024422642200956357,1.0,5666.950477294962,5644.15198068486,0.006616350039750894,-0.005853837241003272,0.015632833389037433,-7.599609375,22.79849661010212,-19.231959933130156,67.95063895044078,31.20009986945852,55.024843157911285,48.892736022333345,53.9976371629574,0.5372175601413358,0.49898424195837143,0.5048304663710502
412,1,0.0011408111654149788,0.009326824819380741,0.0045108472861496995,0.0038943699153359823,-0.01194934237248868,-0.006958391038211942,1.0,5672.681203143814,5648.599996583204,-0.0025355412077530046,-0.014410101067197728,0.01859811863419881,38.60009765625,24.081206560609644,-13.122824709202574,62.85057979871534,40.99874645859467,47.73932161377845,53.1855101612315,54.76246614027238,0.45988331549768774,0.5476382858552952,0.5183453170838094
413,1,0.003541198825358416,0.0011408111654149788,0.009326824819380741,0.0045108472861496995,0.0038943699153359823,-0.01194934237248868,1.0,5680.63792609765,5654.214804417318,0.007063359694550732,-0.003923871306061282,0.030634181454516813,126.5,26.42312168033186,-4.33157519035533,59.42382280471996,89.50133893113123,56.55081428086596,54.1199838412894,57.96693762154446,0.553415415494156,0.5582295543401838,0.5749696801338653
414,1,0.0062364956888989465,0.003541198825358416,0.0011408111654149788,0.009326824819380741,0.0045108472861496995,0.0038943699153359823,1.0,5692.862875568204,5662.058159472054,0.007512518658097898,0.014816789580029952,0.012115336354803215,140.39990234375,30.804716096149605,-8.854418034105533,60.28730007659063,143.24052733487056,56.94425146523849,62.53074270444103,53.56644946203971,0.557591666608625,0.6535565894213391,0.49721119777647055
415,0,-0.0037065497637683853,0.0062364956888989465,0.003541198825358416,0.0011408111654149788,0.009326824819380741,0.0045108472861496995,-1.0,5699.922433173096,5667.739036548198,0.008319587178674788,0.005986379721477861,0.012196610193430716,93.7001953125,32.183396624897796,-19.8454592985843,61.06898037887855,87.86217300681365,57.76612801181421,58.5999049970686,53.57751841442214,0.5663157094289979,0.6090047112702862,0.49740679083509176
416,0,-0.009148333696362476,-0.0037065497637683853,0.0062364956888989465,0.003541198825358416,0.0011408111654149788,0.009326824819380741,-1.0,5697.818981915696,5669.110219026109,-0.0033389664591944135,0.0060331198296969925,0.0021766506051945815,-11.4501953125,28.70876288958698,-46.87248632561133,62.78647570336141,41.993218745282164,47.22670055986329,46.39802628013208,50.60858852601413,0.4544419532351761,0.4707093517871642,0.44494454710663744
417,0,-0.00044841586062871475,-0.009148333696362476,-0.0037065497637683853,0.0062364956888989465,0.003541198825358416,0.0011408111654149788,-1.0,5695.64686089982,5670.190958010286,0.003194736187564255,-0.004265836880926283,0.0035755589440444684,-20.5,25.455902889534627,-48.18512709137709,61.501599255413225,9.998379201312156,52.95463276917215,49.93432027905132,51.005710472173696,0.515242722005622,0.5107894952768487,0.45196185944219847
418,0,-0.009272163115845444,-0.00044841586062871475,-0.009148333696362476,-0.0037065497637683853,0.0062364956888989465,0.003541198825358416,-1.0,5685.701189992155,5667.287924083598,0.005912949183387778,-0.007936823360904293,-0.0032746260731038143,-93.39990234375,18.41326590855715,-75.31521476833977,63.98810477135814,-100.33366250506468,55.68143912917398,40.17339076637917,49.11525668484662,0.5441871851937186,0.40015970726144046,0.4185567434320951
419,0,-0.010113691229355348,-0.009272163115845444,-0.00044841586062871475,-0.009148333696362476,-0.0037065497637683853,0.0062364956888989465,-1.0,5668.52405379144,5660.381396720924,-0.008123278651604558,-0.019904205954107874,-0.022662319083028105,-186.05029296875,8.14265707051527,-93.44827586206897,67.5030371560104,-138.26704696308116,43.00806198303843,37.50399058274467,43.837322677285464,0.40966201184223133,0.36990488613396655,0.32529342274255
420,0,-0.00047539983254574203,-0.010113691229355348,-0.009272163115845444,-0.00044841586062871475,-0.009148333696362476,-0.0037065497637683853,-1.0,5653.581876645641,5653.790174915208,-0.013046811789435953,-0.013562340236588174,-0.02577462183987127,-167.35009765625,-0.20829826956651232,-90.28725221926749,64.30263220187568,-146.75631371351068,37.87657877350377,35.39168484091715,42.88474021612004,0.35519242095473924,0.3459641399029106,0.3084608887564045
421,1,2.6905687327660743e-05,-0.00047539983254574203,-0.010113691229355348,-0.009272163115845444,-0.00044841586062871475,-0.009148333696362476,1.0,5640.961557882851,5647.698295639081,-0.02214058063791843,-0.015670720429751338,-0.02786481052344602,-114.7001953125,-6.736737756230468,-89.86689813580612,64.44229426245893,-119.7428923664548,24.895444651741286,38.77012736692238,42.19833693520917,0.21740047348148858,0.3842552042927281,0.2963318531871387
422,0,0.007762651598952397,2.6905687327660743e-05,-0.00047539983254574203,-0.010113691229355348,-0.009272163115845444,-0.00044841586062871475,1.0,5636.936672775873,5645.261370383409,-0.015672730192475698,-0.01816853254698769,-0.02985698563360093,-68.900390625,-8.3246976075352,-70.9762864985103,63.690027423297735,-82.7905833077251,34.479098849826386,52.143024319929864,41.44892405696416,0.31912890209778927,0.5358228140313734,0.2830894114490436
423,0,0.002306439367916191,0.007762651598952397,2.6905687327660743e-05,-0.00047539983254574203,-0.010113691229355348,-0.009272163115845444,1.0,5635.523338502662,5643.9642318364895,-0.016883848786346755,-0.009939745788802393,-0.020741470042619413,-3.25,-8.440893333827262,-65.31993712797698,59.9113701210247,-43.580882447973664,32.78722453245956,51.04420814743312,43.935074124056186,0.30117002000911863,0.5233688976217323,0.3270207320486127
424,0,-0.00020432719004037647,0.002306439367916191,0.007762651598952397,2.6905687327660743e-05,-0.00047539983254574203,-0.010113691229355348,-1.0,5634.1505322185985,5642.67799967499,-0.023176680567464504,-0.015838277154562458,-0.008703294986566244,52.55029296875,-8.527467456391605,-65.82218819379426,57.816546813221414,-47.510618569714296,22.887917527736008,47.4464107828574,47.294344682692376,0.19609100472264462,0.48259167868488095,0.3863804601058802
425,1,0.001652828444547394,-0.00020432719004037647,0.002306439367916191,0.007762651598952397,2.6905687327660743e-05,-0.00047539983254574203,1.0,5634.419666084006,5642.1759183911945,-0.01792203836310172,-0.009751555145008311,-0.012042946768648281,64.5,-7.756252307188333,-61.76024602837772,53.541007238125225,-22.508348260616668,28.037552732937257,40.27991318759129,46.15598980161675,0.25075327514105944,0.4013670259765572,0.3662652490819888
426,1,0.016244130405985047,0.001652828444547394,-0.00020432719004037647,0.002306439367916191,0.007762651598952397,2.6905687327660743e-05,1.0,5648.732055196082,5648.492531496476,0.007245582820400088,0.0038824236031910434,0.013322416119488548,155.900390625,0.2395236996062522,-21.773170195931232,59.37557866887519,67.03201866754883,57.540293897918545,52.88497192338732,54.03668048567379,0.5639185288692954,0.5442320035437529,0.5055203783559419
427,1,0.0170319778192638,0.016244130405985047,0.001652828444547394,-0.00020432719004037647,0.002306439367916191,0.007762651598952397,1.0,5675.850200550531,5661.567158793034,0.024860530962564447,0.02813468998803687,0.020488643111778646,210.2001953125,14.283041757496903,-2.9808882731978623,65.59880880469183,151.1687636489836,69.1879046353541,60.4726250565493,56.00144326900429,0.687555412354764,0.6302300077877523,0.5402385656766105
428,0,0.009416325777896972,0.0170319778192638,0.016244130405985047,0.001652828444547394,-0.00020432719004037647,0.002306439367916191,1.0,5707.234800105256,5677.736265375494,0.044192878290934115,0.050367137717923824,0.03590530386122474,252.10009765625,29.49853472976156,-1.6028209881284865,64.88563429739959,171.46136362355173,83.59660213823227,61.98818231766572,60.21861979848864,0.8405006381610423,0.6474072426304842,0.6147578541918268
429,1,-0.001513627421776853,0.009416325777896972,0.0170319778192638,0.016244130405985047,0.001652828444547394,-0.00020432719004037647,-1.0,5732.421783983294,5692.048408333791,0.05326475381962348,0.044708790730433,0.03230035523539496,244.35009765625,40.37337564950303,-8.038689490255248,62.17419034941298,148.21729756310728,96.05966033905494,63.57291532982546,59.2320898174087,0.9727933211312308,0.665368511274894,0.5973254532062328
430,0,0.00311700901535672,-0.001513627421776853,0.009416325777896972,0.0170319778192638,0.016244130405985047,0.001652828444547394,1.0,5756.549201832018,5706.655933642399,0.0570503110937232,0.04325917463291867,0.04271423512747875,253.35009765625,49.89326818961945,-2.82209459967318,58.677657677824584,129.60446553419763,97.02624252117765,72.41608740755758,62.38513022334746,0.9830533831580416,0.7655964917221637,0.6530410074562264
431,1,0.001910260219892157,0.00311700901535672,-0.001513627421776853,0.009416325777896972,0.0170319778192638,0.016244130405985047,1.0,5778.695478473246,5721.014753372591,0.059041058025855755,0.035593274081767844,0.04244512168190451,173.0498046875,57.680725100654854,-4.682587198813692,54.660610612447975,124.65037131697267,97.1208106830206,73.48860289138679,62.346469591017176,0.9840572038617703,0.7777523177083291,0.6523578577719154
432,0,0.005152089203245502,0.001910260219892157,0.00311700901535672,-0.001513627421776853,0.009416325777896972,0.0170319778192638,1.0,5802.111543684093,5736.561801444529,0.056297661297265614,0.03974259304881049,0.03710628285867927,105.89990234375,65.54974223956378,-2.955330036007982,61.19251617662158,109.85245315372424,97.0107634012406,84.14163278601771,61.22868710775106,0.9828890756282609,0.8984931177965564,0.6326061696968734
433,0,-0.0039622992103969246,0.005152089203245502,0.001910260219892157,0.00311700901535672,-0.001513627421776853,0.009416325777896972,-1.0,5818.309752708655,5749.216475585212,0.04969124469703701,0.031968416449220126,0.03925758056801689,27.5498046875,69.09327712344293,-10.57290045143213,61.19354006140537,103.35288283591453,90.32448394196662,91.07831162188995,61.94656953494196,0.9119156568651656,0.9771130185085974,0.6452914550620521
434,0,0.0002539188178889429,-0.0039622992103969246,0.005152089203245502,0.001910260219892157,0.00311700901535672,-0.001513627421776853,1.0,5832.246698806362,5761.044877567326,0.05017235982437982,0.025832850499949774,0.0335394389294204,37.94970703125,71.20182123903578,-10.19930144769614,57.28108107405132,89.24015394500549,90.665531890949,91.70789988173107,60.62268248267982,0.9155358075108058,0.9842487339783985,0.6218978122967244
435,0,-0.001709302547542535,0.0002539188178889429,-0.0039622992103969246,0.005152089203245502,0.001910260219892157,0.00311700901535672,-1.0,5842.48563817269,5771.248946242895,0.046647368991493306,0.02788931469178828,0.0364409294553949,9.5498046875,71.2366919297956,-16.433460719814242,62.93689786834448,82.9867419730755,87.7838425036386,89.47052878805368,61.692407553302715,0.8849472942910851,0.9588905045716614,0.6408003056147963
436,0,-0.001830847807196001,-0.001709302547542535,0.0002539188178889429,-0.0039622992103969246,0.005152089203245502,0.001910260219892157,-1.0,5849.487847684584,5779.897172447125,0.028031636978510664,0.03548032534622994,0.03202289127074316,-12.5,69.59067523745944,-20.76153984628868,61.25865784006522,69.14328367276849,80.04869115115093,85.74986582155545,60.33606221360845,0.8028403259120456,0.9167207342924991,0.6168331112162956
437,1,-0.006199048913043459,-0.001830847807196001,-0.001709302547542535,0.0002539188178889429,-0.0039622992103969246,0.005152089203245502,-1.0,5849.797409579264,5785.201085599189,0.004549356223175966,0.029522986596986413,0.032812040938197035,-79.39990234375,64.59632398007489,-30.583926931279294,61.90418314888986,50.14310007502754,56.42893018583626,77.57923372293175,60.55529648693711,0.552121642033176,0.8241152815178304,0.6207070733216001
438,0,0.004802204162394297,-0.006199048913043459,-0.001830847807196001,-0.001709302547542535,0.0002539188178889429,-0.0039622992103969246,1.0,5854.382438514185,5792.193605010823,-4.251809074174387e-05,0.04414848120338306,0.05032247811265019,-27.7998046875,62.18883350336182,-25.036546103820942,59.910318104037884,45.6734384270823,49.930303723305784,79.24182020939902,66.74793075579667,0.4831401194809927,0.8429589367574638,0.7301335335430287
439,1,-0.0036907604177280895,0.004802204162394297,-0.006199048913043459,-0.001830847807196001,-0.001709302547542535,0.0002539188178889429,-1.0,5854.923586795656,5797.060738146596,-0.0022228587425540845,0.05092349505337145,0.042386550661534746,-51.0,57.86284864905974,-34.91780371135201,56.7089293359995,38.783597734432504,46.60413749641063,74.9438202247191,64.16338058592595,0.44783358018137337,0.7942456634387635,0.6844634416120661
440,1,0.006640588434805084,-0.0036907604177280895,0.004802204162394297,-0.006199048913043459,-0.001830847807196001,-0.001709302547542535,1.0,5861.366081855939,5804.448817149627,0.0012819636944432654,0.058405411215745315,0.04459659501869292,-2.0,56.91726470631238,-29.840714227851986,60.1677257370329,39.09818849442333,51.774337176850764,71.58146781957657,64.73169538617327,0.5027141380826345,0.7561369635110468,0.6945058039061283
441,0,0.00556238876257531,0.006640588434805084,-0.0036907604177280895,0.004802204162394297,-0.006199048913043459,-0.001830847807196001,1.0,5871.863622748295,5813.71928237234,0.004931801992415897,0.06426403882587792,0.040700615054216814,41.60009765625,58.144340375954926,-25.035073723591548,57.825375326261856,62.64434470005145,56.210000270919686,65.96460111040727,63.892875342033776,0.5497977480610821,0.6924757340615891,0.6796834998255304
442,0,-0.002226152707619833,0.00556238876257531,0.006640588434805084,-0.0036907604177280895,0.004802204162394297,-0.006199048913043459,-1.0,5878.715358070673,5821.325254222074,-0.0024448229170534385,0.05371520056769611,0.037200606529488194,64.89990234375,57.3901038485983,-34.33098591549296,57.60197892859361,49.29900640748056,46.660534116620404,56.390938926891906,62.61141288103249,0.44843221817838674,0.5839684226914563,0.6570395174868423
